clause_text,clause_type
"Environmental Laws. The Company and its subsidiaries are (i) in compliance with any and all applicable foreign, federal, state and local laws and regulations relating to the protection of human health and safety, the environment or hazardous or toxic substances or wastes, pollutants or contaminants (“Environmental Laws”), (ii) have received and are in compliance with all permits, licenses or other approvals required of them under applicable Environmental Laws to conduct their respective businesses and (iii) have not received notice of any actual or potential liability for the investigation or remediation of any disposal or release of hazardous or toxic substances or wastes, pollutants or contaminants, except where such non-compliance with Environmental Laws, failure to receive required permits, licenses or other approvals, or liability would not have a Material Adverse Effect.",environmental-laws
"Environmental Laws. Each Credit Party and their Subsidiaries (a) (i) is in compliance with any and all Environmental Laws, (ii) has received all permits, licenses or other approvals required of them under applicable Environmental Laws to conduct their respective businesses, (iii) is in compliance with all terms and conditions of any such permit, license or approval, and (iv) has no outstanding Liability under any Environmental Laws and are not aware of any facts that could reasonably result in Liability under any Environmental Laws, in each of the foregoing clauses of this clause (a), except to the extent, either individually or in the aggregate, a Material Adverse Effect could not reasonably be expected to occur, and (b) have provided Agent and Lenders with copies of all environmental reports, assessments and other documents in any way related to any actual or potential Liability under any Environmental Laws.",environmental-laws
"Environmental Laws. The Company and each of its Subsidiaries (i) is in compliance with any and all applicable foreign, federal, state and local laws and regulations relating to the protection of human health and safety, the environment or hazardous or toxic substances or wastes, pollutants or contaminants (“Environmental Laws”), (ii) have received and is in compliance with all permits, licenses or other approvals required of them under applicable Environmental Laws to conduct its business and (iii) have not received notice of any actual or potential liability under any environmental law, except where such non-compliance with Environmental Laws, failure to receive required permits, licenses or other approvals, or liability would not, individually or in the aggregate, have a Material Adverse Effect, whether or not arising from transactions in the ordinary course of business. The Company nor any of its Subsidiaries have been named as a “potentially responsible party” under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980, as amended.",environmental-laws
"Environmental Laws. Except as described in the Registration Statement, the General Disclosure Package and the Prospectus or would not, singly or in the aggregate, reasonably be expected to result in a Material Adverse Effect, (A) neither the Company nor any of its subsidiaries is in violation of any applicable federal, state, local or, to the Company’s knowledge, foreign statute, law, rule, regulation, ordinance, code or rule of common law or any legally binding policy, or judicial or administrative interpretation thereof, including any judicial or administrative order, consent, decree or judgment, relating to pollution or protection of human health, the environment (including, without limitation, ambient air, surface water, groundwater, land surface or subsurface strata) or wildlife, including, without limitation, laws and regulations relating to the release or threatened release of chemicals, pollutants, contaminants, wastes, toxic substances, hazardous substances, petroleum or petroleum products, asbestos-containing materials or mold (collectively, “Hazardous Materials”) or to the manufacture, processing, distribution, use, treatment, storage, disposal, transport or handling of, or exposure to, Hazardous Materials (collectively, “Environmental Laws”), (B) the Company and its subsidiaries have all permits, authorizations and approvals required for their respective operations under any applicable Environmental Laws and are each in compliance with their requirements, (C) there are no pending or, to the Company’s knowledge, threatened administrative, regulatory or judicial actions, suits, demands, demand letters, claims, liens, notices of noncompliance or violation, investigations or proceedings, and neither the Company nor its subsidiaries is subject to any costs or liabilities, in each case relating to any Hazardous Materials or Environmental Law against or relating to the Company or any of its subsidiaries and (D) to the Company’s knowledge, there are no events or circumstances that would reasonably be expected to result in an order for clean-up or remediation, or an action, suit or proceeding by any private party or Governmental Entity, against or affecting the Company or any of its subsidiaries relating to Hazardous Materials or any Environmental Laws. Except as disclosed in the Registration Statement, the General Disclosure Package and the Prospectus, (A) there are no facts or circumstances regarding compliance with Environmental Laws that could reasonably be expected to...",environmental-laws
"Environmental Laws. The Company has obtained Phase I Environmental Audits with respect to the Properties as described in the General Disclosure Package and the Prospectus and except as otherwise disclosed in the General Disclosure Package and the Prospectus, (i) none of the Company, the Partnership, any of the Subsidiaries nor, to the knowledge of the Company, any other owners of the Properties, has used, handled, stored, treated, transported, manufactured, spilled, leaked, released or discharged, dumped, transferred or otherwise disposed of or dealt with, Hazardous Materials (as defined below) on, in, under or affecting any Property, except for the use, handling, storage, and transportation of Hazardous Materials (a) necessary for the operation of the Hotels and consistent with (1) the practice of comparable hotels in the industry and (2) the intended or recommended use, handling, storage and transportation of such Hazardous Materials, and (b) in compliance with applicable Environmental Statutes (as defined below); (ii) the Company, the Partnership and the other Subsidiaries do not intend to use any Property or any subsequently acquired properties for the purpose of using, handling, storing, treating, transporting, manufacturing, spilling, leaking, discharging, dumping, transferring or otherwise disposing of or dealing with Hazardous Materials, except for the use, handling, storage, and transportation of Hazardous Materials (a) necessary for the operation of the Hotels and consistent with (1) the practice of comparable hotels in the industry and (2) the intended or recommended use, handling, storage and transportation of such Hazardous Materials, and (b) in compliance with applicable Environmental Statutes; (iii) none of the Company, the Partnership, nor any of the other Subsidiaries has received any notice of, or has any knowledge of, any occurrence or circumstance which, with notice or passage of time or both, would give rise to a claim under or pursuant to any federal, state or local environmental statute or regulation or under common law, pertaining to Hazardous Materials on or originating from any Property or any assets described in the General Disclosure Package and the Prospectus or any other real property owned or occupied by any such party or arising out of the conduct of any such party or of an agent of any such party, including without limitation a claim under or pursuant to any Environmental Statute; and (iv) no Property is included or proposed for inclusion on t...",environmental-laws
"Environmental Laws. Comply in all material respects with the requirements of all applicable Environmental Laws, provide to the Lenders all documentation in connection with such compliance that any of the Lenders may reasonably request, and defend, indemnify, and hold harmless the Administrative Agent and each Lender and their respective employees, agents, officers, and directors, from and against any claims, demands, penalties, fines, liabilities, settlements, damages, costs, or expenses of whatever kind or nature, known or unknown, contingent or otherwise, arising out of, or in any way related to, (a) the presence, disposal, or release of any Hazardous Materials on any property at any time owned or occupied by the Company or any Subsidiary of the Company, (b) any personal injury (including wrongful death) or property damage (real or personal) arising out of or related to such Hazardous Materials, (c) any lawsuit brought or threatened, settlement reached, or government order relating to such Hazardous Materials, and/or (d) any violation of applicable Environmental Laws, including, without limitation, reasonable attorney and consultant fees, investigation and laboratory fees, court costs, and litigation expenses.",environmental-laws
"Environmental Laws. (a) Such Loan Party shall, and shall cause each of the Mexican Subsidiaries to, conduct its business in compliance in all material respects with all Environmental Laws applicable to it, including those relating to the generation, handling, use, storage and disposal of any Contaminant. Such Loan Party shall, and shall cause each of the Mexican Subsidiaries to, take prompt and appropriate action to respond to any material non-compliance with Environmental Laws and shall regularly report to the Administrative Agent on such response.",environmental-laws
"Environmental Laws. Except as described in the Registration Statement and the Prospectus and except as would not, singly or in the aggregate, result in a material adverse effect on the consolidated financial condition or consolidated results of operations of the Company and the Subsidiaries taken as a whole, (A) neither the Company nor any of its Significant Subsidiaries is in violation of any federal, state, local or foreign statute, law, rule, regulation, ordinance, code, policy or rule of common law or any judicial or administrative interpretation thereof, including any judicial or administrative order, consent, decree or judgment, relating to pollution or protection of human health, the environment (including, without limitation, ambient air, surface water, groundwater, land surface or subsurface strata) or wildlife, including, without limitation, laws and regulations relating to the release or threatened release of chemicals, pollutants, contaminants, wastes, toxic substances, hazardous substances, petroleum or petroleum products (collectively, “Hazardous Materials”) or to the manufacture, processing,",environmental-laws
"Environmental Laws. In addition to and without limiting the generality of Section 9.6, (a) comply with, and ensure such compliance by all tenants and subtenants, if any, with, all applicable Environmental Laws and obtain and comply with and maintain, and ensure that all tenants and subtenants obtain and comply with and maintain, any and all licenses, approvals, notifications, registrations or permits required by applicable Environmental Laws, (b) conduct and complete all investigations, studies, sampling and testing, and all remedial, removal and other actions required under Environmental Laws, and promptly comply with all lawful orders and directives of any Governmental Authority regarding Environmental Laws, except where failure to so comply, obtain, maintain, conduct or complete such actions under such clauses (a) and (b) could not reasonably be expected to have a Material Adverse Effect, and (c) defend, indemnify and hold harmless the Administrative Agent and the Lenders, and their respective parents, Subsidiaries, Affiliates, employees, agents, officers and directors, from and against any claims, demands, penalties, fines, liabilities, settlements, damages, costs and expenses of whatever kind or nature known or unknown, contingent or otherwise, arising out of, or in any way relating to the violation of, noncompliance with or liability under any Environmental Laws applicable to the operations of the Borrower or such Subsidiary, or any orders, requirements or demands of Governmental Authorities related thereto, including, without limitation, reasonable attorney's and consultant's fees, investigation and laboratory fees, response costs, court costs and litigation expenses, except to the extent that any of the foregoing directly result from the gross negligence or willful misconduct of the party seeking indemnification therefor.",environmental-laws
"Environmental Laws. (a) Each Borrower shall, and shall cause the Parent and each of its Subsidiaries to, conduct its business in compliance with all Environmental Laws applicable to it, including those relating to the generation, handling, use, storage, and disposal of any Contaminant unless the failure to do so could not reasonably be expected to have a Material Adverse Effect and the Borrowers shall, and shall cause the Parent and each of its Subsidiaries to, take prompt and appropriate action to respond to any such non-compliance with Environmental Laws and shall regularly report to the Agent on such response.",environmental-laws
"Environmental Laws. (a) Except as could not reasonably be expected to have a Material Adverse Effect, (i) Holdings, the Borrower and each of the Restricted Subsidiaries are and have been in compliance with all Environmental Laws (including having obtained and complied with all permits required under Environmental Laws for their current operations); (ii) to the knowledge of Holdings or the Borrower, there are no facts, circumstances or conditions arising out of or relating to the operations of Holdings, the Borrower or any of the Restricted Subsidiaries or any currently or formerly owned, operated or leased Real Property that could reasonably be expected to result in Holdings, the Borrower or any of the Restricted Subsidiaries incurring liability under any Environmental Law; and (iii) none of Holdings, the Borrower or any of the Restricted Subsidiaries has become subject to any pending or, to the knowledge of Holdings or the Borrower, threatened Environmental Claim or, to the knowledge of the Borrower, any other liability under any Environmental Law.",environmental-laws
"Environmental Laws. Except as described in the Registration Statement, the General Disclosure Package and the Prospectus or as would not, individually or in the aggregate, have a Material Adverse Effect, (A) each of the Company and the Subsidiaries is in compliance with, and is not subject to liability under, applicable Environmental Laws, (B) each of the Company and the Subsidiaries has made all filings and provided all notices required under any applicable Environmental Law, and is in compliance with all Permits required under any applicable Environmental Laws, (C) there is no civil, criminal or administrative action, suit, demand, claim, hearing, notice of violation, investigation, proceeding, notice or demand letter or request for information pending or, to the knowledge of the Company, threatened against the Company or any of the Subsidiaries under any Environmental Law, (D) no lien, charge, encumbrance or restriction has been recorded under any Environmental Law with respect to any assets, facility or property owned, operated, leased or controlled by the Company or any of the Subsidiaries, (E) neither the Company nor any of the Subsidiaries has received notice that it has been identified as a potentially responsible party under the Comprehensive Environmental Response, Compensation and Liability Act of 1980, as amended (“CERCLA”), or any comparable non-U.S. or state law, (F) no property or facility of the Company or any of the Subsidiaries is listed or proposed for listing on the National Priorities List under CERCLA or on any comparable list maintained by any non-U.S., state or local governmental authority. For purposes of this Agreement, “Environmental Laws” means all applicable federal, state and local laws or regulations, codes, orders, decrees, judgments or injunctions issued, promulgated, approved or entered thereunder, relating to pollution or protection of worker health and safety or the environment, including, without limitation, laws relating to (i) emissions, discharges, releases or threatened releases of hazardous materials into the environment (including, without limitation, ambient air, surface water, groundwater, land surface or subsurface strata), (ii) the manufacture, processing, distribution, use, generation, treatment, storage, disposal, transport, import, export, registration, evaluation, authorization, restriction, or handling of, or exposure to, hazardous or toxic materials, substances or chemicals and (iii) underground and aboveground storage tank...",environmental-laws
"Environmental Laws. Unless, in the good faith judgment of the Guarantor, the failure to do so would not reasonably be expected to have a Material Adverse Effect, the Guarantor will comply in all material respects, and cause each of its Subsidiaries to comply in all material respects, with the requirements of all applicable Environmental Laws and will immediately pay or cause to be paid all costs and expenses incurred in such compliance, except such costs and expenses which are being contested in good faith by appropriate proceedings if the Guarantor or such Subsidiary, as applicable, is maintaining adequate reserves (in the good faith judgment of the management of the Guarantor) with respect thereto in accordance with GAAP. Unless the failure to do so would not reasonably be expected to have a Material Adverse Effect, the Guarantor shall not, nor shall it permit or suffer any of its Subsidiaries to, generate, use, manufacture, refine, transport, treat, store, handle, dispose of, transfer, produce or process Hazardous Materials other than in the ordinary course of business and in material compliance with all applicable Environmental Laws, and shall not, and shall not permit or suffer any of its Subsidiaries to, cause or permit, as a result of any intentional or unintentional act or omission on the part of the Guarantor or any Subsidiary thereof, the installation or placement of Hazardous Materials in material violation of or actionable under any applicable Environmental Laws onto any of its property or suffer the material presence of Hazardous Materials in violation of or actionable under any applicable Environmental Laws on any of its property without having taken prompt steps to remedy such violation. Unless its failure to do so would not reasonably be expected to have a Material Adverse Effect, the Guarantor shall, and shall cause each of its Subsidiaries to, promptly undertake and diligently pursue to completion any investigation, study, sampling and testing, as well as any cleanup, removal, remedial or other action required of the Guarantor or any Subsidiary under any applicable Environmental Laws in the event of any release of Hazardous Materials.",environmental-laws
"Environmental Laws. The Loan Parties shall not (a) fail to comply with any Environmental Law or to obtain, maintain or comply with any permit, license or other approval required under any Environmental Law, or (b) become subject to any Environmental Liability, in each case which is reasonably likely to have a Material Adverse Effect.",environmental-laws
"Environmental Laws. Borrower will, and will cause each of its Subsidiaries to, (i) comply in all material respects with all applicable Environmental Laws and obtain and comply in all material respects with and maintain any and all licenses, approvals, notifications, registrations or permits required by applicable Environmental Laws, except to the extent that the failure to do so could not reasonably be expected to have a Material Adverse Effect, and (ii) comply in all material respects with all lawful orders and directives of all Governmental Authorities regarding Environmental Laws, except to the extent that the same are being contested in good faith by appropriate proceedings or to the extent the failure to conduct or complete any of the foregoing could not reasonably be expected to have a Material Adverse Effect.",environmental-laws
Environmental Laws. As defined in the Indemnity Agreement.,environmental-laws
"Environmental Laws. Any and all applicable federal, state and local environmental, health or safety statutes, laws, regulations, rules and ordinances (whether now existing or hereafter enacted or promulgated), and all applicable judicial, administrative and regulatory decrees, judgments and orders, including common law rulings and determinations, relating to injury to, or the protection of, real or personal property or human health or the environment, including, without limitation, all requirements pertaining to reporting, licensing, permitting, investigation, remediation and removal of emissions, discharges, releases or threatened releases of Hazardous Materials into the environment or relating to the manufacture, processing, distribution, use, treatment, storage, disposal, transport or handling of such Hazardous Materials.",environmental-laws
"Environmental Laws. (a) The Company has not (i) received any written notice of any alleged claim, violation of or liability under any Environmental Law which has not heretofore been cured or for which there is any remaining liability; (ii) disposed of, emitted, discharged, handled, stored, transported, used or released any Hazardous Materials, arranged for the disposal, discharge, storage or release of any Hazardous Materials, or exposed any employee or other individual to any Hazardous Materials so as to give rise to any liability or corrective or remedial obligation under any Environmental Laws; or (iii) entered into any agreement that may require it to guarantee, reimburse, pledge, defend, hold harmless or indemnify any other Person with respect to liabilities arising out of Environmental Laws or the Hazardous Materials Activities of the Company, except in each case as would not, individually or in the aggregate, have a Material Adverse Effect.",environmental-laws
"Environmental Laws. Except as disclosed in the Registration Statement and the Final Prospectus and except as would not, individually or in the aggregate, result in a liability or disability that is material to the financial condition, business, properties, net worth or results of operations of the General Partner or the Partnership and the Operating Entities considered as a whole or would subject the Partnership or the limited partners of the Partnership to any material liability or disability, (i) none of the Companies is in violation of any federal, state, local or foreign statute, law, rule, regulation, ordinance, code, policy or rule of common law or any judicial or administrative interpretation thereof including any judicial or administrative order, consent, decree or judgment, relating to pollution or protection of human health, the environment (including, without limitation, ambient air, surface water, groundwater, land surface or subsurface strata) or wildlife, including, without limitation, laws and regulations relating to the release or threatened release of chemicals, pollutants, contaminants, wastes, toxic substances, hazardous substances, petroleum or petroleum products (collectively, ""Hazardous Materials"") or to the manufacture, processing, distribution, use, treatment, storage, disposal, transport or handling of Hazardous Materials (collectively, ""Environmental Laws""), (ii) none of the Companies fails to possess any permit, authorization or approval required under any applicable Environmental Laws or to be in compliance with their requirements, (iii) there are no pending or threatened administrative, regulatory or judicial actions, suits, demands, demand letters, claims, liens, notices of noncompliance or violation, investigations or proceedings relating to any Environmental Law against the Companies, and (iv) there are no events or circumstances that might reasonably be expected to form the basis of an order or claim for cost recovery, contribution, natural resource damages, clean-up or remediation, or an action, suit or proceeding by any private party or governmental body or agency, against or affecting the Companies relating to Hazardous Materials or any Environmental Laws.",environmental-laws
Environmental Laws. See §6.18(a).,environmental-laws
"Environmental Laws. (a) Comply in all respects with all applicable Environmental Laws, and obtain, maintain and comply with, any and all Environmental Permits, except to the extent the failure to so comply with Environmental Laws or obtain, maintain or comply with Environmental Permits would not have or reasonably be expected to have a Material Adverse Effect.",environmental-laws
"Environmental Laws. Any judgment, decree, order, law, license, rule or regulation pertaining to environmental matters, including without limitation, those arising under the Resource Conservation and Recovery Act (“RCRA”), CERCLA, the Superfund Amendments and Reauthorization Act of 1986 (“SARA”), the Federal Clean Water Act, the Federal Clean Air Act, the Toxic Substances Control Act, or any state or local statute, regulation, ordinance, order or decree relating to health, safety or the environment.",environmental-laws
"Environmental Laws. Promptly notify the Administrative Agent upon any Credit Party becoming aware of any violation or potential violation or non-compliance with, or liability or potential liability under any Environmental Laws which, when taken together with all other pending violations would reasonably be expected to have a Material Adverse Effect, and promptly furnish to the Administrative Agent all notices of any nature which any Credit Party may receive from any Governmental Authority or other Person with respect to any violation, or potential violation or non-compliance with, or liability or potential liability under any Environmental Laws which, in any case or when taken together with all such other notices, could reasonably be expected to have a Material Adverse Effect.",environmental-laws
"Environmental Laws. Except as would not, individually or in the aggregate, reasonably be expected to result in a Material Adverse Effect: (A) each of the Parent and its subsidiaries and their respective operations and facilities are in compliance with, and not subject to any known liabilities under applicable Environmental Laws, which compliance includes, without limitation, having obtained and being in compliance with any permits, licenses or other governmental authorizations or approvals, and having made all filings and provided all financial assurances and notices, required for the ownership and operation of the business, properties and facilities of the Parent or its subsidiaries under applicable Environmental Laws, and compliance with the terms and conditions thereof; (B) neither the Parent nor any of its subsidiaries has received any written communication, whether from a governmental authority, citizens group, employee or otherwise, that alleges that the Parent or any of its subsidiaries is in violation of any Environmental Law; (C) there is no claim, action or cause of action filed with a court or governmental authority, no investigation with respect to which the Parent has received written notice, and no written notice by any person or entity alleging actual or potential liability on the part of the Parent or any of its subsidiaries based on or pursuant to any Environmental Law pending or, to the best of the Parent’s knowledge, threatened against the Parent or any of its subsidiaries or any person or entity whose liability under or pursuant to any Environmental Law the Parent or any of its subsidiaries has retained or assumed either contractually or by operation of law; (D) neither the Parent nor any of its subsidiaries is conducting or paying for, in whole or in part, any investigation, response or other corrective action pursuant to any Environmental Law at any site or facility, nor is any of them subject or a party to any order, judgment, decree, contract or agreement which imposes any obligation or liability under any Environmental Law; (E) no lien, charge, encumbrance or restriction has been recorded pursuant to any Environmental Law with respect to any assets, facility or property owned, operated or leased by the Parent or any of its subsidiaries; and (F) there are no past or present actions, activities, circumstances, conditions or occurrences, including, without limitation, the Release (as defined below) or threatened Release of any Material of Environmental C...",environmental-laws
"Environmental Laws. The Company shall, and shall cause each Subsidiary to, conduct its operations and keep and maintain its property in compliance with all Environmental Laws, except where the failure to do so or to so comply could not reasonably be expected to have a Material Adverse Effect.",environmental-laws
Environmental Laws. See Section 6.18(a).,environmental-laws
"Environmental Laws. For purposes of this Agreement, the term “Environmental Laws” shall mean all laws, statutes, ordinances, court decisions, rules and regulations of any Governmental Authority pertaining to health or the environment as may be interpreted by applicable court decisions or administrative orders, including, without limitation, the Clean Air Act, as amended, the Comprehensive Environmental Response, Compensation and Liability Act, as amended (“CERCLA”), the Federal Water Pollution Control Act, as amended, the Occupational Safety and Health Act, as amended, the Resources Conservation and Recovery Act, as amended, the Safe Drinking Water Act, as amended, the Toxic Substances Control Act, as amended, the Superfund Amendment and Reauthorization Act of 1986, as amended, the Hazardous Materials Transportation Act, as amended, and comparable state and local laws.",environmental-laws
"Environmental Laws. (a) Comply with, and ensure compliance by all tenants and subtenants, if any, with, all applicable Environmental Laws, and obtain and comply with and maintain, and ensure that all tenants and subtenants obtain and comply with and maintain, any and all licenses, approvals, notifications, registrations or permits required by applicable Environmental Laws to continue activities as currently conducted; and",environmental-laws
"Environmental Laws. (a) Comply in all material respects with, and undertake all reasonable efforts to ensure compliance by all tenants and subtenants, if any, with, all Environmental Laws and obtain and comply in all material respects with and maintain, and undertake all reasonable efforts to ensure that all tenants and subtenants obtain and comply with and maintain, any and all licenses, approvals, registrations or permits required by Environmental Laws, and upon discovery of any non-compliance or suspected non-compliance, undertake all reasonable efforts to attain full compliance;",environmental-laws
"Environmental Laws. Except as described in the Registration Statement and except as would not, singly or in the aggregate, result in a Material Adverse Effect, (A) neither the Company nor any of its subsidiaries is in violation of any federal, state, local or foreign statute, law, rule, regulation, ordinance, code, policy or rule of common law or any judicial or administrative interpretation thereof, including any judicial or administrative order, consent, decree or judgment, relating to pollution or protection of human health, the environment (including, without limitation, ambient air, surface water,",environmental-laws
"Environmental Laws. Any and all present and future Federal, state, local and foreign laws, rules or regulations, and any orders or decrees, in each case as now or hereafter in effect, relating to the regulation or protection of human health, safety or the environment or to emissions, discharges, releases or threatened releases of pollutants, contaminants, chemicals or toxic or hazardous substances or wastes into the indoor or outdoor environment, including, without limitation, ambient air, soil, surface water, ground water, wetlands, land or subsurface strata, or otherwise relating to the manufacture, processing, distribution, use, treatment, storage, disposal, transport or handling of pollutants, contaminants, chemicals or toxic or hazardous substances or wastes.",environmental-laws
"Environmental Laws. Except as would not, singly or in the aggregate, result in a Material Adverse Effect, (A) the Company is not in violation of any federal, state, local or foreign statute, law, rule, regulation, ordinance, code, policy or rule of common law or any judicial or administrative interpretation thereof, including any judicial or administrative order, consent, decree or judgment, relating to pollution or protection of human health, the environment (including, without limitation, ambient air, surface water, groundwater, land surface or subsurface strata) or wildlife, including, without limitation, laws and regulations relating to the release or threatened release of chemicals, pollutants, contaminants, wastes, toxic substances, hazardous substances, petroleum or petroleum products, asbestos-containing materials or mold (collectively, “Hazardous Materials”) or to the manufacture, processing, distribution, use, treatment, storage, disposal, transport or handling of Hazardous Materials (collectively, “Environmental Laws”), (B) the Company has all permits, authorizations and approvals required under any applicable Environmental Laws and are each in compliance with their requirements, (C) there are no pending or threatened administrative, regulatory or judicial actions, suits, demands, demand letters, claims, liens, notices of noncompliance or violation, investigation or proceedings relating to any Environmental Law against the Company and (D) there are no events or circumstances that would reasonably be expected to form the basis of an order for clean-up or remediation, or an action, suit or proceeding by any private party or governmental body or agency, against or affecting the Company relating to Hazardous Materials or any Environmental Laws.",environmental-laws
"Environmental Laws. Except as described or incorporated by reference in the General Disclosure Package and the Prospectus, each of the Company and its Material Subsidiaries is in compliance with any and all applicable foreign, federal, state and local laws and regulations relating to the protection of human health or the environment or imposing liability or standards of conduct concerning any Hazardous Material (collectively, “Environmental Laws”), except where such non-compliance with Environmental Laws would not, singly or in the aggregate, reasonably be expected to have a material adverse effect on the Company and its subsidiaries, taken as a whole. The term “Hazardous Material” means (i) any “hazardous substance” as defined by the Comprehensive Environmental Response, Compensation and Liability Act of 1980, as amended, (ii) any “hazardous waste” as defined by the Resource Conservation and Recovery Act, as amended, (iii) any petroleum or petroleum product, (iv) any polychlorinated biphenyl, and (v) any pollutant or contaminant or hazardous, dangerous, or toxic chemical, material, waste or substance regulated under or within the meaning of any other Environmental Law.",environmental-laws
"Environmental Laws. 2.24.1 Contractor shall comply with all rules, regulations, statutes, and orders of the Environmental Protection Agency, the Texas Commission on Environmental Quality, and any other governmental agency with the authority to promulgate environmental rules and regulations (the “Environmental Laws”). Contractor shall promptly reimburse the City for any fines or penalties levied against the City because of Contractor’s failure to comply with Environmental Laws.",environmental-laws
"Environmental Laws. The Company is and has at all times been in compliance with any and all applicable Environmental Requirements, and there are no pending Claims against the Company relating to any Environmental Requirements, nor to the best knowledge of the Company, is there any basis for any such Claims.",environmental-laws
"Environmental Laws. To the best knowledge and belief of the Borrower, except as would not have a Material Adverse Effect, or as described on Exhibit V under the heading ""Environmental Matters:""",environmental-laws
"Environmental Laws. (a) Comply in all material respects with, and ensure compliance in all material respects by all tenants and subtenants, if any, at the Properties with, all applicable Environmental Laws, and obtain and comply in all material respects with and maintain, and ensure that all tenants and subtenants obtain and comply in all material respects with and maintain, any and all licenses, approvals, notifications, registrations or permits required by applicable Environmental Laws. This clause (a) shall be deemed not breached by a noncompliance with the foregoing if, upon learning of such noncompliance, any affected Group Member promptly undertakes reasonable efforts to eliminate such noncompliance, and such noncompliance and the elimination thereof, in the aggregate with any other noncompliance with any of the foregoing and the elimination thereof, could not reasonably be expected to have a Material Adverse Effect or to materially and adversely affect the value of the property secured by any of the Mortgages.",environmental-laws
"Environmental Laws. Conduct, and cause each Subsidiary to conduct, its operations and keep and maintain its property in material compliance with all Environmental Laws (other than Immaterial Laws).",environmental-laws
"Environmental Laws. (a) The Borrower and its Subsidiaries have complied in all material respects with all Environmental Laws and neither the Borrower nor any Subsidiary nor any of its presently owned real property or presently conducted operations, nor its previously owned real property or prior operations, is subject to any enforcement order from or liability agreement with any Governmental Authority or private Person respecting (i) compliance with any Environmental Law or (ii) any potential liabilities and costs or remedial action arising from the Release or threatened Release of a Contaminant.",environmental-laws
"Environmental Laws. The term “Environmental Laws” shall mean any and all laws, statutes, ordinances, rules, regulations, or orders of any Governmental Authority pertaining to health and natural resources (but excluding laws, orders, rules, and regulations that pertain to the prevention of waste or the protection of correlative rights) and the protection of wildlife or the environment including, without limitation, the Clean Air Act, as amended, the Clean Water Act, as amended, the Comprehensive Environmental, Response, Compensation, and Liability Act of 1980, as amended (“CERCLA”), the Federal Water Pollution Control Act, as amended, the Resource Conservation and Recovery Act of 1976, as amended (“RCRA”), the Safe Drinking Water Act, as amended, the Toxic Substances Control Act, as amended, the Hazardous & Solid Waste Amendments Act of 1984, as amended, the Superfund Amendments and Reauthorization Act of 1986, as amended, the Hazardous Materials Transportation Act, as amended, the Oil Pollution Act of 1990 (“OPA”), any state laws implementing the foregoing federal laws, or equivalent or analogous state or local laws, statutes or ordinances, any regulation promulgated thereunder, including, but not limited to, those pertaining to the handling of oil and gas exploration and production wastes or the use, maintenance, and closure of pits and impoundments, and all other environmental conservation or protection laws in effect as of the Closing Date hereof that are applicable to the Assets. For purposes of this Agreement, the terms “hazardous substance,” “release,” and “disposal” have the meanings specified in the applicable Environmental Laws as in effect as of the Closing Date.",environmental-laws
"Environmental Laws. PRCO has not received any notice or claim (and is not aware of any facts that would form a reasonable basis for any claim), or entered into any negotiations or agreements with any other Person, and, to the best knowledge of PRCO, PRCO is not the subject of any investigation by any governmental or regulatory authority, domestic or foreign, relating to any material or potentially material liability or remedial action under any Environmental Laws. There are no pending or, to the knowledge of PRCO, threatened, actions, suits or proceedings against PRCO or any of its properties, assets or operations asserting any such material liability or seeking any material remedial action in connection with any Environmental Laws.",environmental-laws
"Environmental Laws. (a) Comply with all applicable Environmental Laws, and obtain and comply with and maintain, any and all licenses, approvals, notifications, registrations or permits required by applicable Environmental Laws. For purposes of this Section 6.8(a), noncompliance by the Borrower with any applicable Environmental Law shall be deemed not to constitute a breach of this covenant provided that, upon learning of any actual or suspected noncompliance, the Borrower shall promptly undertake all reasonable efforts to achieve compliance, and provided further that, in any case, such non -compliance, and any other noncompliance with Environmental Law, individually or in the aggregate, could not reasonably be expected to give rise to a Material Adverse Effect.",environmental-laws
"Environmental Laws. Except for such matters that would not have, individually or in the aggregate, a Company Material Adverse Effect: (a) the Company and its Subsidiaries are in compliance with, and, for the last three (3) years have been in compliance with, all Environmental Laws; (b) the Company and its Subsidiaries possess all permits, licenses, registrations, consents, approvals and authorizations required under applicable Environmental Laws for the operation of the business of the Company and its Subsidiaries as presently conducted, (c) neither the Company nor any of its Subsidiaries has received any written claim, notice or citation concerning any violation of or liability under, or alleged violation of or liability under, any applicable Environmental Law during the three (3) years preceding the date of this Agreement, (d) there are no writs, injunctions, decrees, orders or judgments outstanding, or any actions, suits or Legal Proceedings pending or, to the Knowledge of the Company, threatened, concerning the Company’s or any of its Subsidiaries’ compliance with or liability under any Environmental Law; and (e) to the Knowledge of the Company, there has been no Release of or contamination by Hazardous Materials at, on, under or from any of the Owed Real Property or Leased Real Property which requires remediation under Environmental Laws. The Company and its Subsidiaries have made available to Parent copies of all material environmental assessments, reports, documents and audits in its possession or under its control concerning the Company’s or any of its Subsidiaries’ compliance with or liability under Environmental Laws or the environmental condition of any other real property that Company or the Subsidiaries own, operate or lease. Notwithstanding any other provision of this Agreement, this Section 2.23 sets forth the sole and exclusive representations and warranties of the Company and its Subsidiaries with respect to Environmental Laws or other environmental or safety matters.",environmental-laws
