clause_text,clause_type
"Environmental Matters. The on-going operations of each Loan Party comply in all respects with all Environmental Laws, except such non-compliance which could not (if enforced in accordance with applicable law) reasonably be expected to result, either individually or in the aggregate, in a Material Adverse Effect. Each Loan Party has obtained, and maintained in good standing, all licenses, permits, authorizations, registrations and other approvals required under any Environmental Law and required for their respective ordinary course operations, and for their reasonably anticipated future operations, and each Loan Party is in compliance with all terms and conditions thereof, except where the failure to do so could not reasonably be expected to result in material liability to any Loan Party and could not reasonably be expected to result, either individually or in the aggregate, in a Material Adverse Effect. No Loan Party or any of its properties or operations is subject to, or reasonably anticipates the issuance of, any written order from or agreement with any Federal, state or local governmental authority, nor subject to any judicial or docketed administrative or other proceeding, respecting any Environmental Law, Environmental Claim or Hazardous Substance. There are no Hazardous Substances or other conditions or circumstances existing with respect to any property, arising from operations prior to the Closing Date, or relating to any waste disposal, of any Loan Party that would reasonably be expected to result, either individually or in the aggregate, in a Material Adverse Effect. No Loan Party has any underground storage tanks that are not properly registered or permitted under applicable Environmental Laws or that at any time have released, leaked, disposed of or otherwise discharged Hazardous Substances.",environmental-matters
"Environmental Matters. Promptly after obtaining knowledge of any one or more of the following environmental matters, unless such environmental matters would not, individually or when aggregated with all other such matters, be reasonably expected to result in a Material Adverse Effect, notice of:",environmental-matters
"Environmental Matters. None of the Borrower, the Guarantor, nor any of their respective Facilities or operations are subject to any outstanding written order, consent decree or settlement agreement with any Person relating to any Environmental Law, any Environmental Claim, or any Hazardous Materials activity that, individually or in the aggregate, would reasonably be expected to have a Material Adverse Effect. Neither the Borrower nor the Guarantor has received any letter or request for information under Section 104 of the Comprehensive Environmental Response, Compensation, and Liability Act (42 U.S.C. § 9604) or any comparable state law. To each of the Borrower’s and the Guarantor’s knowledge, there are and have been no conditions, occurrences, or Hazardous Materials activities which would reasonably be expected to form the basis of an Environmental Claim against the Borrower or the Guarantor that, individually or in the aggregate, could reasonably be expected to have a Material Adverse Effect. None of the Borrower, the Guarantor, or to their knowledge, any of their respective predecessors, have filed any notice under any Environmental Law indicating past or present treatment of Hazardous Materials at any Mortgaged Property, and none of the Borrower’s or Guarantor’s operations involves the generation, transportation, treatment, storage or disposal of hazardous waste, as defined under 40 C.F.R. Parts 260-270 or any state equivalent. Compliance with all current or reasonably foreseeable future requirements pursuant to or under Environmental Laws could not be reasonably expected to have, individually or in the aggregate, a Material Adverse Effect. To each of the Borrower’s and Guarantor’s knowledge, no event or condition has occurred or is occurring with respect to the Borrower or the Guarantor relating to any Environmental Law, any release of Hazardous Materials or any Hazardous Materials activity which individually or in the aggregate has had, or would reasonably be expected to have, a Material Adverse Effect. No Lien imposed pursuant to any Environmental Law has attached to any Collateral or MSRs and, to the knowledge of the Borrower and the Guarantor, no conditions exist that would reasonably be expected to result in the imposition of such a Lien on any Collateral or MSRs.",environmental-matters
"Environmental Matters. Other than exceptions to any of the following that could not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect:",environmental-matters
"Environmental Matters. Except for such matters as set forth on Schedule 7.06 or that, individually or in the aggregate, could not reasonably be expected to have a Material Adverse Effect:",environmental-matters
"Environmental Matters. The Company conducts in the ordinary course of business a review of the effect of existing Environmental Laws and existing Environmental Claims on its business, operations and properties, and as a result thereof the Company has reasonably concluded that such Environmental Laws and Environmental Claims could not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect.",environmental-matters
"Environmental Matters. Except for such matters that, individually or in the aggregate, could not reasonably be expected to have a Material Adverse Effect:",environmental-matters
"Environmental Matters. The Borrower shall, and shall cause each other Loan Party and each other Subsidiary to, comply, or cause to be complied, with all Environmental Laws the failure with which to comply could reasonably be expected to have a Material Adverse Effect. The Borrower shall comply, and shall cause each other Loan Party and each other Subsidiary to comply, and the Borrower shall use, and shall cause each other Loan Party and each other Subsidiary to use, commercially reasonable efforts to cause all other Persons occupying, using or present on the Properties to comply, with all Environmental Laws the failure with which to comply could reasonably be expected to have a Material Adverse Effect. The Borrower shall, and shall cause each other Loan Party and each other Subsidiary to, promptly take all actions and pay or arrange to pay all costs necessary for it and for the Properties to comply with all Environmental Laws and all Governmental Approvals the failure with which to comply could reasonably be expected to have a Material Adverse Effect, including actions to remove and dispose of all Hazardous Materials and to clean up the Properties as required under Environmental Laws. The Borrower shall, and shall cause each other Loan Party and each other Subsidiary to, promptly take, or cause to be taken, all actions necessary to prevent the imposition of any Liens on any of their respective properties arising out of or related to any Environmental Laws. Nothing in this Section shall impose any obligation or liability whatsoever on the Administrative Agent or any Lender.",environmental-matters
Environmental Matters. (a) The following terms shall be defined as follows:,environmental-matters
"Environmental Matters. Except for those matters that would not reasonably be expected to have a Company Material Adverse Effect, (a) each of the Company and its Subsidiaries is and for the last five (5) years has been in compliance with all applicable Environmental Laws, which compliance includes obtaining, maintaining or complying with all Company Permits required under Environmental Laws for the operation of their respective businesses, and all such Company Permits are valid and in full force and effect, (b) (i) there is no Claim relating to or arising under Environmental Laws (including, without limitation, relating to or arising from the Release, threatened Release or exposure to any Hazardous Material or alleging violation of or challenging the validity of any environmental Company Permit) that is pending or, to the Knowledge of the Company, threatened against the Company or any of its Subsidiaries, or any real property currently owned or operated by the Company or any of its Subsidiaries, and (ii) to the Knowledge of the Company, there is no Claim relating to or arising under Environmental Laws (including, without limitation, relating to or arising from the Release, threatened Release or exposure to any Hazardous Material) that is pending or threatened against any real property currently leased by the Company or any of its Subsidiaries or formerly owned, operated or leased by the Company or any of its Subsidiaries, (c) neither the Company nor any of its Subsidiaries has received any written notice of, or entered into any order, settlement, judgment, injunction or decree involving uncompleted, outstanding or unresolved liabilities or corrective or remedial obligations relating to or arising under Environmental Laws (including, without limitation, relating to or arising from the Release, threatened Release or exposure to any Hazardous Material) and to the Knowledge of the Company, there are no facts or conditions relating to the Company’s or any of its Subsidiaries’ properties or operations that would reasonably be expected to give rise to any such liability or corrective or remedial obligation, (d) there have been no ruptures or explosions in the Company’s or any Company Subsidiary’s natural gas, liquefied natural gas, natural gas liquid and other pipelines, lateral lines, pumps, pump stations, storage facilities, terminals and other related operations, assets, machinery and equipment (collectively, “Systems”) that have resulted in Claims, including Claims for personal inju...",environmental-matters
"Environmental Matters. Each of the Borrower and its Subsidiaries has obtained all environmental, health and safety permits, licenses and other authorizations required under all Environmental Laws to carry on its business as now being or as proposed to be conducted, except to the extent failure to have any such permit, license or authorization would not (either individually or in the aggregate) have a Material Adverse Effect. Each of such permits, licenses and authorizations is in full force and effect and each of the Borrower and its Subsidiaries is in compliance with the terms and conditions thereof, and is also in compliance with all other limitations, restrictions, conditions, standards, prohibitions, requirements, obligations, schedules and timetables contained in any applicable Environmental Law or in any regulation, code, plan, order, decree, judgment, injunction, notice or demand letter issued, entered, promulgated or approved thereunder, except to the extent failure to comply therewith would not (either individually or in the aggregate) have a Material Adverse Effect.",environmental-matters
"Environmental Matters. The Borrower and each of its Subsidiaries is in compliance with all applicable Environmental Laws and the requirements of any permits issued under such Environmental Laws, except to the extent that the aggregate effect of all noncompliances could not reasonably be expected to have a Material Adverse Effect. Except as disclosed in the Borrower’s most recent Form 10-K or Form 10-Q filed with the SEC, there are no pending or, to the best knowledge of the Borrower and its Subsidiaries after due inquiry, threatened Environmental Claims, including any such claims (regardless of materiality) for liabilities under CERCLA relating to the disposal of Hazardous Materials, against the Borrower or any of its Subsidiaries or any real property, including leaseholds, owned or operated by the Borrower or any of its Subsidiaries. There are no facts, circumstances, conditions or occurrences on any real property, including leaseholds, owned or operated by the Borrower or any of its Subsidiaries that, to the best knowledge of the Borrower and its Subsidiaries after due inquiry, could reasonably be expected (i) to form the basis of an Environmental Claim against the Borrower or any of its Subsidiaries or any such real property, or (ii) to cause any such real property to be subject to any restrictions on the ownership, occupancy, use or transferability of such real property by the Borrower or any of its Subsidiaries under any applicable Environmental Law. Hazardous Materials have not been Released on or from any real property, including leaseholds, owned or operated by the Borrower or any of its Subsidiaries where the costs of remediating such Release may reasonably be expected to have a Material Adverse Effect.",environmental-matters
"Environmental Matters. None of Borrower or any of its Subsidiaries or any of their respective Facilities or operations are subject to any actual or, to Borrower’s knowledge, as applicable, threatened, order, consent decree or settlement agreement with any Person pursuant to any Environmental Law or relating to any Environmental Claim or any Release or threat of Release of Hazardous Materials, that, individually or in the aggregate, could reasonably be expected to result in a Material Adverse Effect. None of Borrower or any of its Subsidiaries has received any written notice of non-compliance with any Environmental Law, letter or request for information under Section 104 of the Comprehensive Environmental Response, Compensation, and Liability Act (42 U.S.C. § 9604) or any comparable state law, except as, individually or in the aggregate, could not reasonably be expected to result in a Material Adverse Effect. Each Facility is free from the presence of Hazardous Materials, except for such materials the presence of which, individually or in the aggregate, could not reasonably be expected to result in a Material Adverse Effect. There are and, to each of Borrower’s and its Subsidiaries’ knowledge, have been no conditions, occurrences, or Release or threat of Release of Hazardous Materials that could reasonably be expected to form the basis of a Environmental Claim against Borrower or any of its Subsidiaries that, individually or in the aggregate, could reasonably be expected to result in a Material Adverse Effect. None of Borrower or any of its Subsidiaries or, to any Credit Party’s knowledge, any predecessor of Borrower or any of its Subsidiaries has filed any notice under any Environmental Law indicating past or present treatment of Hazardous Materials at any Facility, except as, individually or in the aggregate, could not reasonably be expected to result in a Material Adverse Effect, and none of Borrower’s or any of its Subsidiaries’ operations involves the generation, transportation, treatment, storage or disposal of hazardous waste, as defined under 40 C.F.R. Parts 260 or 270 or any state or other equivalent, in each case, except as, individually or in the aggregate could not reasonably be expected to result in a Material Adverse Effect. Borrower and each of its Subsidiaries, Facilities and operations are in compliance with applicable Environmental Laws, in each case, except as, individually or in the aggregate, could not reasonably be expected to result in a Material Adverse Ef...",environmental-matters
"Environmental Matters. The Borrower shall not, and shall not permit any other Loan Party, any other Subsidiary or any other Person to, use, generate, discharge, emit, manufacture, handle, process, store, release, transport, remove, dispose of or clean up any Hazardous Materials on, under or from the Properties in violation of any Environmental Law or in a manner that could lead to any environmental claim or pose a risk to human health, safety or the environment, in each case, that could reasonably be expected to have a Material Adverse Effect. Nothing in this Section shall impose any obligation or liability whatsoever on the Administrative Agent or any Lender.",environmental-matters
"Environmental Matters. (a) The Company has complied with all applicable Environmental Laws (as defined below), except for violations of Environmental Laws that, individually or in the aggregate, have not had and would not reasonably be expected to have a Company Material Adverse Effect. There is no pending or, to the knowledge of the Company, threatened civil or criminal litigation, written notice of violation, formal administrative proceeding, or investigation, inquiry or information request by any Governmental Entity, relating to any Environmental Law involving the Company, except for litigation, notices of violations, formal administrative proceedings or investigations, inquiries or information requests that, individually or in the aggregate, have not had and would not reasonably be expected to have a Company Material Adverse Effect. For purposes of this Agreement, “Environmental Law” means any federal, state or local law, statute, rule or regulation or the common law relating to the environment, including without limitation any statute, regulation, administrative decision or order pertaining to (i) treatment, storage, disposal, generation and transportation of industrial, toxic or hazardous materials or substances or solid or hazardous waste; (ii) air, water and noise pollution; (iii) groundwater and soil contamination; (iv) the release or threatened release into the environment of industrial, toxic or hazardous materials or substances, or solid or hazardous waste, including without limitation emissions, discharges, injections, spills, escapes or dumping of pollutants, contaminants or chemicals; (v) the protection of wild life, marine life and wetlands, including without limitation all endangered and threatened species; (vi) storage tanks, vessels, containers, abandoned or discarded barrels, and other closed receptacles; (vii) health and safety of employees and other persons; and (viii) manufacturing, processing, using, distributing, treating, storing, disposing, transporting or handling of materials regulated under any law as pollutants, contaminants, toxic or hazardous materials or substances or oil or petroleum products or solid or hazardous waste. As used above, the terms “release” and “environment” shall have the meaning set forth in the Comprehensive Environmental Response, Compensation and Liability Act of 1980, as amended (“CERCLA”).",environmental-matters
"Environmental Matters. Promptly after any officer of the Borrower or any of its Subsidiaries obtains knowledge thereof, notice of one or more of the following environmental matters to the extent that such environmental matters, either individually or when aggregated with all other such environmental matters, could reasonably be expected to have a Material Adverse Effect:",environmental-matters
"Environmental Matters. Promptly after any senior executive officer of the Borrower obtains knowledge thereof, notice of one (1) or more of the following environmental matters which individually, or in the aggregate, may reasonably be expected to have a Material Adverse Effect: (i) any notice of an Environmental Claim against the Borrower or any of its Subsidiaries or any real property owned or operated by the Borrower or any of its Subsidiaries; (ii) any condition or occurrence on or arising from any real property owned or operated by the Borrower or any of its Subsidiaries that (a) results in noncompliance by the Borrower or any of its Subsidiaries with any applicable Environmental Law or (b) could reasonably be expected to form the basis of an Environmental Claim against the Borrower or any of its Subsidiaries or any such real property; (iii) any condition or occurrence on any real property owned or operated by the Borrower or any of its Subsidiaries that could reasonably be expected to cause such real property to be subject to any restrictions on the ownership, occupancy, use or transferability by the Borrower or any of its Subsidiaries of such real property under any Environmental Law; and (iv) any removal or remedial actions to be taken in response to the actual or alleged presence of any Hazardous Material on any real property owned or operated by the Borrower or any of its Subsidiaries as required by any Environmental Law or any Governmental Authority. All such notices shall describe in reasonable detail the nature of the claim, investigation, condition, occurrence or removal or remedial action and the Borrower’s or such Subsidiary’s response thereto. In addition, the Borrower agrees to provide the Lenders with copies of all material non-privileged written communications by the Borrower or any of its Subsidiaries with any Person or Governmental Authority relating to any of the matters set forth in clauses (i)-(iv) above, and such detailed reports relating to any of the matters set forth in clauses (i)-(iv) above as may reasonably be requested by the Administrative Agent or the Required Lenders.",environmental-matters
"Environmental Matters. (a) Except as, individually or in the aggregate, has not resulted in, and would not reasonably be expected to have a Company Material Adverse Effect: (i) each Acquired Company is, and at all times since January 1, 2020 has been, in compliance with all applicable Environmental Laws, and possesses and is in compliance with all Environmental Permits necessary for its operations; (ii) there are no Materials of Environmental Concern due to the activities of any of the Acquired Companies present within any Leased Company Real Property or, to the knowledge of the Company, on, under or emanating from any Leased Company Real Property or any third-party waste disposal locations or any property formerly owned or operated by any of the Acquired Companies, except under circumstances that are not reasonably likely to result in liability of any of the Acquired Companies under any applicable Environmental Laws; (iii) there are no above ground or underground storage tanks utilized by any of the Acquired Companies at any Leased Company Real Property, and the Acquired Companies have made all required filings and notifications in connection with any of their use or storage of Materials of Environmental Concern required by Environmental Laws; (iv) no Acquired Company has received any unresolved written notification alleging that it is liable for, or has received a written request for information from any Governmental Entity pursuant to Environmental Laws regarding its potential liability in connection with, any release or threatened release of, or the exposure of any Person to, Materials of Environmental Concern at any location; and (v) to the knowledge of the Company, no Acquired Company has received any unresolved written claim or complaint, or is currently subject to any proceeding, relating to noncompliance with Environmental Laws or any other liabilities pursuant to Environmental Laws, and to the knowledge of the Company, no such matter has been threatened.",environmental-matters
"Environmental Matters. Except as may be set forth in the Prospectus and except with respect to the JV Assets: (i) Buyer and each Person in the LGI Group have complied and are in compliance, in all material respects, with all applicable federal, state, local, foreign and international laws (including the common law), statutes, rules, regulations, orders, judgments, decrees or other legally binding requirements of any court, administrative agency or other governmental authority relating to pollution or to the protection of the environment, natural resources or human health or safety, or to the manufacture, use, generation, treatment, storage, disposal, release or threatened release of hazardous or toxic substances, pollutants, contaminants or wastes, or the arrangement for such activities which are effective as of the Closing Date (“Environmental Laws”); (ii) Buyer and each Person in the LGI Group have obtained and are in compliance, in all material respects, with all permits, licenses, authorizations or other approvals required of them under Environmental Laws to conduct their respective businesses and are not subject to any action to revoke, terminate, cancel, limit, amend or appeal any such permits, licenses, authorizations or approvals; (iii) neither Buyer nor any Person in the LGI Group is a party to any judicial or administrative Proceeding (including a notice of violation) under any Environmental Laws to which a governmental authority is also a party and which involves potential monetary sanctions, unless it could reasonably be expected that such Proceeding will result in monetary sanctions of less than $100,000; and no such Proceeding has been threatened in writing or is known by Buyer or by any Person in the LGI Group to be contemplated; (iv) neither Buyer nor any Person in the LGI Group has received written notice or is otherwise aware of any pending or threatened in writing material claim or potential liability under Environmental Laws in respect of its past or present business, operations (including the disposal of hazardous substances at any off-site location), facilities or real property (whether owned, leased or operated) or on account of any predecessor or any person whose liability under any Environmental Laws it has agreed to assume; and neither Buyer nor any Person in the LGI Group is aware of any facts or conditions that could reasonably be expected to give rise to any such claim or liability; and (v) neither Buyer nor any Person in the LGI Group is aware of an...",environmental-matters
"Environmental Matters. Except as would not, individually or in the aggregate, reasonably be expected to have a Company Material Adverse Effect:",environmental-matters
"Environmental Matters. (a) The Company is currently and has been in compliance with all Environmental Laws and has not, and the Seller has not, received from any Person any: (i) Environmental Notice or Environmental Claim; or (ii) written request for information pursuant to Environmental Law, which, in each case, either remains pending or unresolved, or is the source of ongoing obligations or requirements as of the Closing Date.",environmental-matters
"Environmental Matters. Except as described in the Prospectus and except as would not, singly or in the aggregate, result in a Material Adverse Effect, (A) neither the Company nor any of its subsidiaries is in violation of any federal, state, local or foreign statute, law, rule, regulation, ordinance, code, policy or rule of common law or any judicial or administrative interpretation thereof, including any judicial or administrative order, consent, decree or judgment, relating to pollution or protection of human health, the environment (including, without limitation, ambient air, surface water, groundwater, land surface or subsurface strata) or wildlife, including, without limitation, laws and regulations relating to the release or threatened release of chemicals, pollutants, contaminants, wastes, toxic substances, hazardous substances, petroleum or petroleum products, asbestos-containing materials or mold (collectively, “Hazardous Materials”) or to the manufacture, processing, distribution, use, treatment, storage, disposal, transport or handling of Hazardous Materials (collectively, “Environmental Laws”), (B) the Company and its subsidiaries have all permits, authorizations and approvals required under any applicable Environmental Laws and are each in compliance with their requirements, (C) there are no pending or, to the knowledge of the Company, threatened administrative, regulatory or judicial actions, suits, demands, demand letters, claims, liens, notices of noncompliance or violation, investigations or proceedings relating to any Environmental Law against the Company or any of its subsidiaries and (D) there are no events or circumstances that would reasonably be expected to form the basis of an order for clean-up or remediation, or an action, suit or proceeding by any private party or governmental body or agency, against or affecting the Company or any of its subsidiaries relating to Hazardous Materials or any Environmental Laws.",environmental-matters
"Environmental Matters. (a) Except as set forth on Schedule 4.18, the --------------------- operations of the Company have been and, as of the Closing Date, will be in compliance with all Environmental Laws, except where the failure to be in such compliance could not reasonably be expected, individually or in the aggregate, to cause a Material Adverse Change; (b) the Company has obtained, currently maintains and, as of the Closing Date, will have all Environmental Permits necessary for its operations, other than such Environmental Permits the lack of which could not reasonably be expected, individually or in the aggregate, to cause a Material Adverse Change; all such Environmental Permits are and, as of the Closing Date, will be, in good standing; there are no Legal Proceedings pending or, to the best knowledge of the Company, threatened to revoke any such Environmental Permit; the Company is, and as of the Closing Date will be, in compliance with such Environmental Permits; and the Company has not received any notice from any source, and has not otherwise obtained knowledge, to the effect that there is lacking any Environmental Permit required in connection with the current use or operation of any Real Property Lease; (c) the Company and all of its past and current Facilities and operations are not subject to any outstanding written Order or Contract, including Environmental Laws, with any Governmental Body or Person, or to the best knowledge of the Company, subject to any federal, state, local or foreign investigation respecting (1) Environmental Laws, (2) any Remedial Action or (3) any Environmental Claim arising from the Release or threatened Release of a Hazardous Material; (d) the Company is not subject to any Legal Proceeding alleging the violation of any Environmental Law or Environmental Permit; (e) the Company has not received (nor, to the best knowledge of the Company, has there been issued) any written communication, whether from a Governmental Body, citizens' group, Employee or any other Person, that alleges that the Company is not in compliance with any Environmental Law or Environmental Permit; (f) the Company has not caused or permitted any Hazardous Materials to remain or be disposed of, either on or under real property legally or beneficially owned or operated by the Company or on any real property not permitted to accept, store or dispose of such Hazardous Materials; (g) the Company does not have any liabilities with respect to Hazardous Materials, and no facts...",environmental-matters
"Environmental Matters. (a) Except for those matters that, individually or in the aggregate, have not had and would not reasonably be expected to have a TAM Material Adverse Effect: (i) TAM and its Subsidiaries have complied at all times with all applicable Environmental Laws; (ii) there have been no Releases of Hazardous Materials and Hazardous Materials are not otherwise present in, on, under, from or affecting any properties or facilities currently or formerly owned, leased or operated by TAM, any of its Subsidiaries or any predecessor of any of them; provided, however, that TAM may handle and transport dangerous goods as detailed in, and in accordance with, International Air Transport Association’s (“IATA”) Dangerous Goods Regulations; (iii) neither TAM nor any of its Subsidiaries nor, to the Knowledge of TAM, any other Person whose conduct could result in liability to TAM or any of its Subsidiaries has Released any Hazardous Materials at any other location; (iv) neither TAM nor any of its Subsidiaries nor, to the Knowledge of TAM, any predecessor of any of them is subject to Order of or with any Governmental Entity or any indemnity obligation or other Contract with any other Person relating to obligations or liabilities under Environmental Laws or concerning Hazardous Materials; (v) neither TAM nor any of its Subsidiaries has received any claim, notice or complaint, or is subject to any proceeding, relating to noncompliance with or liability under Environmental Laws or to Hazardous Materials, and no such matter has been threatened to the Knowledge of TAM; (vi) to the best knowledge of TAM, there are no other circumstances or conditions involving TAM or any of its Subsidiaries that could reasonably be expected to result in any claim, liability, investigation, cost or restriction on the ownership, use, or transfer of any property pursuant to any Environmental Law; and (vii) TAM has delivered to LAN copies of all environmental reports, studies, assessments, sampling data, analyses, memoranda and other environmental information in its possession relating to TAM or its Subsidiaries or their respective current and former properties, facilities or operations.",environmental-matters
"Environmental Matters. Since January 1, 2014, the Company and each of its Subsidiaries has complied with all applicable Environmental Laws, which compliance includes the possession by the Company of all permits and other Governmental Authorizations required under applicable Environmental Laws and compliance with the terms and conditions thereof, except for any failure to be in compliance that, individually or in the aggregate, would not result in a Company Material Adverse Effect. Neither the Company nor any of its Subsidiaries has received since January 1, 2014, any written notice or other communication (in writing or otherwise), whether from a Governmental Body, citizens group, employee or otherwise, that alleges that the Company or any of its Subsidiaries is not in compliance with any Environmental Law, and, to the Knowledge of the Company, there are no circumstances that may prevent or interfere with the Company’s or any of its Subsidiaries’ compliance with any Environmental Law in the future, except where such failure to comply would not reasonably be expected to have a Company Material Adverse Effect. To the Knowledge of the Company: (i) no current or prior owner of any property leased or controlled by the Company or any of its Subsidiaries has received since January 1, 2014, any written notice or other communication relating to property owned or leased at any time by the Company or any of its Subsidiaries, whether from a Governmental Body, citizens group, employee or otherwise, that alleges that such current or prior owner or the Company or any of its Subsidiaries is not in compliance with or violated any Environmental Law relating to such property and (ii) neither the Company nor any of its Subsidiaries has any material liability under any Environmental Law.",environmental-matters
"Environmental Matters. (i) The properties owned, leased or operated by the U.S. Borrower and its Subsidiaries now or in the past do not contain, and to their knowledge have not previously contained, any Hazardous Materials in amounts or concentrations which (A) constitute or constituted a violation of applicable Environmental Laws or (B) could give rise to liability under applicable Environmental Laws except where such violation or liability could not reasonably be expected, individually or in the aggregate, to have a Material Adverse Effect;",environmental-matters
Environmental Matters. Except as set forth in Schedule 3.17:,environmental-matters
"Environmental Matters. The Borrower and its Subsidiaries will not, and will not permit any Third Party to, use, produce, manufacture, process, treat, recycle, generate, store, dispose of, manage at, or otherwise handle or ship or transport to or from the Properties any Hazardous Materials except for Hazardous Materials such as cleaning solvents, pesticides and other similar materials used, produced, manufactured, processed, treated, recycled, generated, stored, disposed, managed or otherwise handled in minimal amounts in the ordinary course of business in compliance with all applicable Environmental Requirements.",environmental-matters
"Environmental Matters. Except as set forth in NB&T Financial’s Disclosure Schedule, and to NB&T Financial’s Knowledge, (1) neither the conduct nor the operation of NB&T Financial or any of its Subsidiaries nor any condition of any property presently, or previously owned, leased or operated by any of them or on which any of them presently holds a Lien, materially violates or violated Environmental Laws, and to NB&T Financial’s Knowledge, no condition exists or has, in the five years prior to this Agreement, existed or event has occurred with respect to any of them or any such property that is reasonably likely to result in material liability under Environmental Laws; and (2) neither NB&T Financial nor any of its Subsidiaries has received, in the five years prior to this Agreement, any notice from any Person that NB&T Financial or its Subsidiaries or the operation or condition of any property presently, or previously owned, leased, operated, or held as collateral or in a fiduciary capacity by any of them are or were in material violation of or otherwise are alleged to have material liability under any Environmental Law, including, but not limited to, legal liability (or potential liability) for the cleanup or other remediation of any Hazardous Materials at, on, beneath, or originating from any such above-described (in subsection (q)(2)) property.",environmental-matters
"Environmental Matters. (a) Except as set forth in Schedule 3.18 and except as, individually or in the aggregate, could not reasonably be expected to result in a Material Adverse Effect:",environmental-matters
"Environmental Matters. The Company is in compliance with all Environmental Laws in all material respects. The Company has not received any written notice regarding any violation of any Environmental Laws, including any investigatory, remedial or corrective obligations. The Company holds all permits and authorizations required under applicable Environmental Laws, unless the failure to hold such permits and authorizations would not have a material adverse effect on the Company. The Company is in compliance with all terms, conditions and provisions of all such permits and authorizations in all material respects. No releases of Hazardous Materials have occurred at, from, in, to, on or under any real property currently or formerly owned, operated or leased by the Company or any predecessor thereof and no Hazardous Materials are present in, on, about or migrating to or from any such property which could result in any liability to the Company. The Company has not transported or arranged for the treatment, storage, handling, disposal, or transportation of any Hazardous Material to any off-site location which could result in any liability to the Company. The Company has no liability, absolute or contingent, under any Environmental Law that if enforced or collected would have a material adverse effect on the Company. There are no past, pending or threatened claims under Environmental Laws against the Company and Company is not aware of any facts or circumstances that could reasonably be expected to result in a liability or claim against the Company pursuant to Environmental Laws. “Environmental Laws” means all applicable foreign, federal, state and local statutes, rules, regulations, ordinances, orders, decrees and common law relating in any manner to contamination, pollution or protection of human health or the environment, and similar state laws. “Hazardous Material” means any toxic, radioactive, corrosive or otherwise hazardous substance, including petroleum, its derivatives, by-products and other hydrocarbons, or any substance having any constituent elements displaying any of the foregoing characteristics, which in any event is regulated under any Environmental Law.",environmental-matters
"Environmental Matters. Except to the extent that the failure to do so could not reasonably be expected to have a Material Adverse Effect, each Credit Party will, and will cause each of its Subsidiaries to, (a) comply with all Environmental Laws, (b) obtain, maintain in full force and effect and comply with any permits, licenses or approvals required for the facilities or operations of the Parent or any of its Subsidiaries, and (c) conduct and complete any investigation, study, sampling or testing, and undertake any corrective, cleanup, removal, response, remedial or other action necessary to identify, report, remove and clean up all Hazardous Materials present or released at, on, in, under or from any of the facilities or real properties of the Parent or any of its Subsidiaries.",environmental-matters
"Environmental Matters. Except as could not be reasonably expected to have a Material Adverse Effect (or with respect to (c), (d) and (e) below, where the failure to take such actions could not be reasonably expected to have a Material Adverse Effect):",environmental-matters
"Environmental Matters. (a) To the best of the knowledge of Seller, Seller is, and at all times has been, in full compliance with, and has not been and is not in violation of or liable under, any Environmental Law or Occupational, Safety and Health Law. Seller has no basis to expect, nor has it or any other Person for whose conduct Seller may be held to be responsible received, any actual or Threatened order, notice, or other communication from (i) any Governmental Body or private Person acting in the public interest, or (ii) the current or, to the best of the knowledge of Seller, prior, owner or operator of any Facilities currently or formerly owned or operated by Seller, of any actual or potential violation or failure to comply with any Environmental Law or Occupational, Safety and Health Law, or of any actual or Threatened obligation to undertake or bear the cost of any Environmental, Health, and Safety Liabilities with respect to any Facilities currently or formerly owned or operated by Seller or any other properties or assets (whether real, personal, or mixed) in which Seller has had an interest, or with respect to any property or Facility currently or formerly owned or operated by Seller at or to which Hazardous Materials were generated, manufactured, refined, transferred, imported, used, or processed by Seller or any other Person for whose conduct Seller is or may be held responsible, or from which Hazardous Materials have been transported, treated, stored, handled, transferred, disposed, recycled, or received.",environmental-matters
