clause_text,clause_type
Documents. The Lender shall have received the following:,documents
"Documents. Prior to or at the time of conveyance of title to any Replacement Airframe or Replacement Engine to Lessor, Lessee shall take each of the following actions:",documents
"Documents. The Purchaser shall have received a duly executed counterpart of each of the Basic Documents, in form acceptable to the Purchaser, the Purchased Notes and each and every document or certification delivered by any party in connection with any of the Basic Documents or the Purchased Notes, and each such document shall be in full force and effect.",documents
"Documents. At such times as Lender may request and in the manner specified by Lender, Borrower shall deliver to Lender or Lender's representative, as Lender shall designate, copies or original invoices, agreements, proofs of rendition of services and delivery of goods and other documents evidencing or relating to the transactions which gave rise to accounts or other Collateral, together with customer statements, schedules describing the accounts or other Collateral and/or statements of account and confirmatory assignments to Lender of the accounts or other Collateral, in form and substance satisfactory to Lender and duly executed by Borrower. Without limiting the provisions of Section 5.7, Borrower's granting of credits, discounts, allowances, deductions, return authorizations or the like will be promptly reported to Lender in writing. In no event shall any such schedule or confirmatory assignment (or the absence thereof or omission of any of the accounts or other Collateral therefrom) limit or in any way be construed as a waiver, limitation or modification of the security interests or rights of Lender or the warranties, representations and covenants of Borrower under this Agreement. Any documents, schedules, invoices or other paper delivered to Lender by Borrower may be destroyed or otherwise disposed of by Lender six (6) months after receipt by Lender, unless Borrower requests their return in writing in advance and makes prior arrangements for their return at Borrower's expense.",documents
"Documents. Each of the documents to be executed and delivered at the First Amendment Closing and all other certificates, documents and instruments to be executed in connection herewith shall have been duly and properly authorized, executed and delivered by Borrower and shall be in full force and effect on and as of the First Amendment Closing Date.",documents
"Documents. As of the date hereof, except as set forth on Schedule 3.3(c), none of the Inventory or Equipment of such Debtor (other than trailers, rolling stock, vessels, aircraft and Vehicles) is evidenced by a Document (including, without limitation, a negotiable document of title).",documents
"Documents. The Administrative Agent will forward to each Bank, promptly after receipt thereof, a copy of each notice or other document furnished to the Administrative Agent for such Bank hereunder; provided, however, that, notwithstanding the foregoing, the Administrative Agent may furnish to the Banks a monthly summary with respect to Letters of Credit issued hereunder in lieu of copies of the related Letter of Credit Applications.",documents
"Documents. Agent shall not be under a duty to examine into or pass upon the effectiveness, genuineness or validity of this Agreement or any of the Notes or any other instrument or document furnished pursuant hereto or in connection herewith, and Agent shall be entitled to assume that the same are valid, effective and genuine and what they purport to be. In addition Agent shall not be liable for failing to make any inquiry concerning the accuracy, performance or observance of any of the terms, provisions or conditions of such instrument or document. Agent shall furnish to Lenders copies of all notices and financial statements received from Borrowers hereunder.",documents
"Documents. In connection with the appointments herein, upon any future original issuance of Shares for which Transfer Agent will act as transfer agent hereunder, Fund shall deliver the following appointment and corporate authority documents to Transfer Agent:",documents
"Documents. This Agreement shall consist of the following documents, as amended from time to time as provided herein:",documents
"Documents. The Administrative Agent shall not be under any duty to the Lenders to examine, enquire into or pass upon the validity, effectiveness or genuineness of the Finance Documents or any instrument, document or communication furnished pursuant to or in connection with the Finance Documents and the Administrative Agent shall, as regards the Lenders, be entitled to assume that the same are valid, effective and genuine, have been signed or sent by the proper parties and are what they purport to be.",documents
Documents. CNH Computer System Information Contract,documents
Documents. The Administrative Agent (on behalf of itself and the Lenders) shall have received on or before the Closing Date all of the following:,documents
Documents. The Company and the Shareholders must have caused the following documents to be delivered to the Acquiror and/or the Escrow Agent:,documents
"Documents. This Contract shall be comprised of the following documents:  Section 1 Form of Contract  Section 2 General Conditions  Section 3 Terms of Reference  Section 4 Special Conditions  Section 5 Schedule of Prices This Contract constitutes the entire agreement between the Parties in respect of the Suppliers obligations and supersedes all previous communications between the Parties, other than as expressly provided for in Section 3 and/or Section 4.",documents
"Documents. The Administrative Agent, Buyer and the Indenture Trustee shall have received a duly executed counterpart of each of the Transaction Documents, in form acceptable to Buyer, the Note and each and every document or certification delivered by any party in connection with any such Transaction Documents or the Note, and each such document shall be in full force and effect.",documents
"Documents. Parent has provided or made available to Parent correct and complete copies of: (i) all documents embodying each Parent Benefit Plan and each Parent Employee Agreement required to be disclosed pursuant to Section 3.12(b) above including all amendments thereto and all related trust documents, administrative service agreements, group annuity contracts, group insurance contracts, and policies pertaining to fiduciary liability insurance covering the fiduciaries for each such Parent Benefit Plan; (ii) the most recent annual actuarial valuations, if any, prepared for each Parent Benefit Plan; (iii) the three most recent annual reports (Form Series 5500 and all schedules and financial statements attached thereto), if any, required under ERISA or the Code in connection with each Parent Benefit Plan; (iv) if any Parent Benefit Plan is funded, the most recent annual and periodic accounting of Parent Benefit Plan assets; (v) the most recent summary plan description together with the summary(ies) of material modifications thereto, if any, required under ERISA with respect to each Parent Benefit Plan; (vi) all IRS determination, opinion, notification and advisory letters; (vii) all material communications to any Parent Employee or Parent Employees relating to any Parent Benefit Plan and any proposed Parent Benefit Plans, in each case, relating to any amendments, terminations, establishments, increases or decreases in benefits, acceleration of payments or vesting schedules or other events which would result in any liability material to Parent and its Subsidiaries, taken as a whole; (viii) all material correspondence to or from any governmental agency relating to any Parent Benefit Plan; and (ix) the three most recent plan years’ discrimination tests for each Parent Benefit Plan for which such tests are required.",documents
"Documents. The Administrative Agent shall have received an original copy for each CP Conduit Purchaser and the Funding Agent and the APA Banks with respect to such CP Conduit Purchaser, each executed and delivered in form and substance satisfactory to it of (i) the Base Indenture, executed by a duly authorized officer of each of the Issuer and the Indenture Trustee, (ii) the Loan Agreement, executed by a duly authorized officer of each of the Issuer and Holdings, (iii) this Indenture Supplement, executed by a duly authorized officer of each of the Issuer, the Administrator, the Indenture Trustee, the Administrative Agent, the Funding Agents, the CP Conduit Purchasers and the APA Banks, (iv) the Administration Agreement, executed by a duly authorized officer of each of the Issuer, Holdings, the Indenture Trustee and the Administrator, (v) each of the Origination Trust Documents, executed by duly authorized officers of each of the parties thereto and (vi) any other Transaction Documents to be executed in connection with Series 2006-2, each duly executed by the parties thereto.",documents
"Documents. The Sellers have delivered or caused to be delivered to the Purchasers or their counsel copies of all material documents in connection with each Employee Benefit Plan, including (where applicable): (A) all Employee Benefit Plans as in effect on the date hereof, together with all amendments thereto, including, in the case of any Employee Benefit Plan not set forth in writing, a written description thereof; (B) all current summary plan descriptions, summaries of material modifications, and material communications; (C) all current trust agreements, declarations of trust and other documents establishing other funding arrangements (and all amendments thereto and the latest financial statements thereof); (D) the most recent Internal Revenue Service determination letter, if any, obtained with respect to each Employee Benefit Plan intended to be qualified under Section 401(a) of the Code or exempt under Section 501(a) of the Code; (E) Form 5500 for each of the last three years for each Employee Benefit Plan required to file such Form; (F) the most recently prepared financial statements; and (G) all contracts relating to each Employee Benefit Plan, including service provider agreements, insurance contracts, annuity contracts, investment management agreements, subscription agreements, participation agreements, and recordkeeping agreements.",documents
"Documents. The parties hereto acknowledge that the Trust has provided copies of each of the following documents to the Adviser and shall deliver to the Adviser all future amendments and supplements thereto, if any:",documents
Documents. You shall provide Documents as requested or by the date as agreed between the parties and we shall have the right to take possession of and use any portions of the Documents notwithstanding any provisions expressed or implied to the contrary.,documents
"Documents. The term “documents” includes any and all instruments, documents, agreements, certificates, indentures, notices and other writings, however evidenced.",documents
"Documents. All documents, record, tapes and other media of any kind or description relating to the business of Employer or any of its subsidiaries and affiliates (the “Documents”), whether or not prepared by Employee, shall be the sole and exclusive property of Employer. The Documents (and any copies) shall be returned to Employer upon Employee’s termination of employment for any reason or at such earlier time or times as Employer may specify.",documents
"Documents. In connection with the appointing of the Trust Company as the transfer agent and registrar for the Company, the Company has provided or will provide the attached appointment and corporate authority documents to the Transfer Agent:",documents
"Documents. This Agreement and all Exhibits hereto, and each other agreement, certificate or instrument delivered pursuant to this Agreement.",documents
"Documents. Buyer shall have delivered or shall stand ready to deliver all the certificates, instruments, Contracts and other documents specified to be delivered by it hereunder on or before the Closing Date, including pursuant to Section 8.1, and shall have taken such actions as Seller may have requested pursuant to Section 11.2.",documents
"Documents. All documents, records, tapes and other media of every kind and description relating to the business, present or otherwise, of the Company and any copies, in whole or in part, thereof (“Documents”), whether or not prepared by Executive, shall be the sole and exclusive property of the Company. Executive shall safeguard all Documents and shall surrender to the Company at the time Executive’s employment terminates, or at such earlier time or times as the Board or its designee may specify, all Documents then in Executive’s possession or control.",documents
"Documents. This Agreement and all Exhibits and Schedules hereto, and each other agreement, certificate, or instrument delivered pursuant to or in connection with this Agreement, including amendments thereto that are expressly permitted under the terms of this Agreement.",documents
Documents. All documents and instruments required hereunder to be delivered by HCN and SELLERS to DUMA at the Closing shall be delivered in form and substance reasonably satisfactory to DUMA and its counsel.,documents
Documents. The Bank shall have received the following:,documents
Documents. This Contract shall be comprised of the following documents:,documents
"Documents. The Agent shall have received (a) a certificate signed by an Authorized Officer of the Company as to compliance with Section 10.1.1, which requirement shall be deemed satisfied by the submission of a properly completed Notice of Competitive Bid Borrowing or Committed Loan Request and (b) such other documents as the Agent may reasonably request in support of such Loan.",documents
Documents. Buyer shall have received each of the following items:,documents
Documents a confirmation of receipt of the Aircraft Documents delivered with the Aircraft on the Previous Delivery Date;,documents
"Documents. Such Purchaser shall have received original counterparts or, if satisfactory to such Purchaser, certified or other copies of all of the following, each duly executed and delivered by the party or parties thereto, in form and substance satisfactory to such Purchaser, dated the date of closing unless otherwise indicated, and, on the date of closing, in full force and effect with no event having occurred and being then continuing that would constitute a default thereunder or constitute or provide the basis for the termination thereof:",documents
"Documents. The Purchasers shall have received true, complete and correct copies of such agreements, schedules, exhibits, certificates, documents, financial information and filings as they may request in connection with or relating to the transactions contemplated hereby, all in form and substance satisfactory to the Purchasers.",documents
"Documents. All actions, proceedings, instruments and documents --------- required to carry out the transactions contemplated by this Agreement or incidental hereto and all other related legal matters shall have been executed by DoveBid and shall be acceptable to the Shareholders.",documents
"Documents. The following documents shall have been duly authorized, executed and delivered by the respective party or parties thereto, shall each be satisfactory in form and substance to the LC Bank, the Lessee, the Owner Trustee, the Indenture Trustee, the Pass Through Trustee, the Subordination Agent and the Owner Participant (each acting directly or by authorization to its special counsel) and shall each be in full force and effect; there shall not have occurred any default thereunder, or any event which with the lapse of time or the giving of notice or both would be a default thereunder, and copies executed or certified as requested by the LC Bank, the Lessee, the Owner Trustee, the Indenture Trustee, the Pass Through Trustee or the Owner Participant, as the case may be, of such documents shall have been delivered to the LC Bank, the Owner Participant, the Lessee, the Indenture Trustee, the Pass Through Trustee and the Owner Trustee (provided that the sole chattel-paper original of the amended and restated Lease, the Lease Supplement and the Ancillary Agreement I shall be delivered to the Indenture Trustee):",documents
Documents. (e) General Intangibles;,documents
"Documents. The reports, charts, analyses, maps, letters, tabulations, exhibits, notes, models, photographs, the original transparencies of all drawings, Construction Documents, computer programs including source and object codes, and other work products obtained by or prepared by Engineer as part of its services under this Contract. The Director shall specify the medium and format in which Engineer shall provide such documents.",documents
Documents or Confidential Information may not be used or copied for direct or indirect use by you or a Representative after expiry or termination of this Agreement without our express written consent.,documents
"Documents. The “Documents” shall mean this Instrument, the Note, the Assignment, and any other written agreement executed in connection with the Loan (but excluding the Loan application and Loan commitment) and by the party against whom enforcement is sought, including those given to evidence or further secure the payment and performance of any of the Obligations, and any written renewals, extensions, and amendments of the foregoing, executed by the party against whom enforcement is sought. All of the provisions of the Documents are incorporated into this Instrument as if fully set forth in this Instrument.",documents
"Documents. A. On or before the execution of this Agreement, the Investment Company shall provide Federated with the following documents:",documents
Documents. The Administrative Agent shall have received each of the following:,documents
"Documents. The Borrower, the Agent and the Lenders shall have executed and delivered this Amendment.",documents
"Documents. All documents, instruments and chattel paper, whether electronic or tangible, now owned or hereafter acquired by the Borrower, including, but not limited to, warehouse and other receipts, bills of sale, promissory notes and bills of lading.",documents
"Documents. Owner shall furnish Manager copies of all leases, title documents, property tax receipts and bills, insurance statements, all financing documents (including notes and mortgages) relating to the Hotel and such other documents pertaining to the Hotel as Manager shall request.",documents
"Documents. All documents, cash, deposit accounts, securities, securities entitlements, securities accounts, investment property, financial assets, letters of credit, certificates of deposit, instruments, chattel paper, and electronic chattel paper now owned or hereafter acquired and the Company’s books relating to the foregoing. All copyright rights, copyright applications, copyright registrations and like protections in each work of authorship and derivative work thereof, whether published or unpublished, now owned or hereafter acquired; all trade secret rights, including all rights to unpatented inventions, know-how, operating manuals, license rights and agreements and confidential information, now owned or hereafter acquired; all mask work or similar rights available for the protection of semiconductor chips, now owned or hereafter acquired; all claims for damages by way of any past, present and future infringement of any of the foregoing. All of the Company’s books and records relating to the foregoing and any and all present and future accounts, general intangibles, chattel paper, electronic chattel paper, products, accessions, replacements, betterments and substitutions for any of the foregoing described property, and all proceeds arising from or by virtue of, or from the sale or disposition of, or collections with respect to, or insurance proceeds payable with respect to, or claims against any other persons, corporations or other entities with respect to, all or any part of the foregoing described property and interests.",documents
"Documents. The Trust agrees to deliver to SAFECO Services the following --------- documents to enable SAFECO Services to exercise its functions under this Agreement: (a) copies of all basic corporate documentation, including the Trust's Trust Instrument and Bylaws; (b) evidence of creation and authorization for issue and sale of the Trust's Shares; (c) evidence of the status of the Trust's Shares under applicable laws, including copies of the current registration statement or post-effective amendments to the registration statement of the Trust's securities under the 1933 Act, copies of current prospectuses and evidence of compliance with all applicable state securities laws. The Trust shall furnish promptly to SAFECO Services a copy of any amendment or supplement to the above-mentioned documents. The Trust shall furnish to SAFECO Services any additional documents requested by SAFECO Services as necessary to perform the services required hereunder.",documents
Documents. Receivable File CNH Computer System Information Schedule B-7,documents
"Documents. Throughout the Initial Term and any Renewal Term(s) hereof, Owner agrees to furnish Manager copies of all property tax and insurance statements, all financing documents (including notes and mortgages) relating to the Hotel and such other documents pertaining to the Hotel as Manager may request.",documents
"Documents. SCWorx has received the following documents, each of which shall be in full force and effect as of the Closing Date:",documents
"Documents. Chevron shall promptly email or mail the signed and dated Settlement Agreement, with copy of proof of payment of the penalty, mitigation, and/or SEP (if applicable), a copy of the Payment Transmittal Form(s) (if applicable), and the signed and dated Compliance Plan (if applicable) to the address or email in Paragraph 15 (Notices).",documents
Documents. As defined in the UCC.,documents
Documents. Contract UCC Legal Opinion,documents
"Documents. Data, reports, Drawings, Specifications, Record Drawings, building information models, civil integrated management models, and other deliverables, whether in printed or electronic format, provided or furnished in appropriate phases by Engineer to Owner pursuant to this Agreement.",documents
"Documents. Employee agrees that all documents, instruments, --------- drawings, plans, contracts, proposals, records, notebooks, invoices, statements and correspondence, including all copies thereof, relating to the business of Employer shall be the property of Employer; and upon the cessation of Employee's employment with Employer, for whatever reason, all of the same then in Employee's possession, whether prepared by Employee of others, will be left with or immediately delivered to Employer.",documents
"Documents. Global Administrative Agent’s receipt (which may be by facsimile or electronic mail, followed promptly by originals) of the following, each properly executed by a Responsible Officer of the signing Loan Party, each dated the Closing Date (or, in the case of certificates of governmental officials, a recent date before the Closing Date) and each in form and substance reasonably satisfactory to each Agent and each Lender:",documents
"Documents. The Purchasers shall have received true, complete and correct copies of such documents and such other information as they may have reasonably requested in connection with or relating to the sale of the Preferred Shares and the transactions required to be performed herein.",documents
Documents. No negotiable Documents are outstanding with respect to any of the Inventory. The representations and warranties as to the information set forth in Schedules referred to herein are made as to each Grantor (other than Additional Grantors) as of the date hereof and as to each Additional Grantor as of the date of the applicable Counterpart.,documents
"Documents iPrint has furnished to Wood true and complete --------- copies of documents embodying each of the iPrint Employee Plans and related plan documents, including (without limitation) the most recent determination or opinion letter, trust documents, group annuity contracts, plan amendments, insurance policies or contracts, participant agreements, employee booklets, administrative service agreements, summary plan descriptions, summary of material modifications, compliance and nondiscrimination tests for the last three plan years, Form 5500 reports filed for the last three plan years, standard COBRA forms and related notices, and registration statements and prospectuses.",documents
"Documents. The Company has made available to Parent true, correct and complete copies of all leases, subleases, licenses, agreements for the leasing, use or occupancy of, or otherwise granting a right in or relating to the Leased Real Property, including all amendments, terminations, modifications and guaranties thereof (“Lease Documents”); and there are no other Lease Documents affecting the Leased Real Property or to which the Company or its Subsidiary is bound, other than those identified in Section 3.7(b) of the Company Disclosure Letter or that are not material in any respect.",documents
"Documents. 10.1 The Executive shall not have nor keep in his possession any documents and/or correspondence and/or data carriers and/or copies thereof in any manner whatsoever, which belong to Crucell or to other companies affiliated with Crucell and which have been made available to the Executive as a result of his employment, except insofar as and for as long as necessary for the performance of his work for Crucell. In any event the Executive will be obliged to return to Crucell immediately, without necessitating the need for any request to be made in this regard, any and all such documents and/or correspondence and/or data carriers and/or copies thereof at termination of this agreement or on suspension of the Executive from active duty for whatever reason.",documents
Documents. (viii) Financial Assets;,documents
"Documents. Copies of all contracts, permits and warranties affecting the Property that will survive the Closing, if any.",documents
"Documents. Following the application deadline and upon completing the lottery if required, the School shall request from relevant school district and/or the student a copy of the most recent Individualized Education Program (IEP) or Section 504 Accommodations Plan, if any. Admission of applicants with an IEP or Section 504 Accommodations Plan must be in compliance with state and federal requirements and procedures concerning the education of students with disabilities or intellectual ability. Every student who is admitted to the School with an IEP or Section 504 Accommodations Plan from his/her previous school must receive services as reflected in the IEP or 504 plan unless modified.",documents
"Documents. The Lender shall have received the following, each in form and substance satisfactory to the Lender:",documents
"Documents. There shall have been delivered to the Lender, fully completed and duly executed (when applicable), the following, satisfactory to the Lender and its counsel:",documents
"Documents. The Administrative Agent shall have received all of the following, each duly executed and delivered and dated the Closing Date, or such earlier date as shall be satisfactory to the Administrative Agent, each in form and substance reasonably satisfactory to the Administrative Agent in its sole determination:",documents
Documents. The Company agrees that it will promptly furnish to Computershare from time to time:,documents
"Documents. The words ""Related Documents"" mean all promissory notes, credit agreements, loan agreements, environmental agreements, guaranties, security agreements, mortgages, deeds of trust, security deeds, collateral mortgages, and all other instruments, agreements and documents, whether now or hereafter existing, executed in connection with the Loan.",documents
"Documents. Each holder of a Note shall have received original counterparts or, if reasonably satisfactory to the Required Holders, certified or other copies of all of the following, each duly executed and delivered by the party or parties thereto, in form and substance reasonably satisfactory to the Required Holders, dated the date hereof unless otherwise indicated, and on the date hereof in full force and effect:",documents
"Documents. The Administrative Agent shall have received copies for each CP Conduit Purchaser and the Funding Agent and the APA Banks with respect to such Non-Conduit Purchaser, each CP Conduit Purchaser, each executed and delivered in form and substance satisfactory to it of (i) the Base Indenture, executed by a duly authorized officer of each of ABRCF and the Trustee, (ii) the Original Series 2010-6 Supplement, executed by a duly authorized officer of each of ABRCF, the Administrator, the Trustee, the Administrative Agent, the Funding Agents, the CP Conduit Purchasers and the APA Banks, (iii) each Lease, executed by a duly authorized officer of each of each Lessee party thereto, the Administrator and the Lessor party thereto, (iv) each Sublease, executed by a duly authorized officer of each Lessee party thereto and each Permitted Sublessee party thereto, (v) each Loan Agreement, executed by a duly authorized officer of each of ABRCF, the Lessor party thereto and the Permitted Nominees party thereto, (vi) each Vehicle Title and Lienholder Nominee Agreement, executed by the duly authorized officer of each of the Permitted Nominee party thereto, ABCR, the Lessor party thereto and the Trustee, (vii) the Master Exchange Agreement, executed by a duly authorized officer of each of the Intermediary, AESOP Leasing, ARAC, BRAC and ABCR; (viii) the Escrow Agreement, executed by a duly authorized officer of each of the Intermediary, J.P. Morgan Trust Company, N.A., JPMorgan Chase Bank, N.A., AESOP Leasing, ARAC, BRAC and ABCR; (ix) the Administration Agreement, executed by a duly authorized officer of each of ABCR, AESOP Leasing, AESOP Leasing II, ABRCF, ARAC, BRAC and the Trustee; (x) the Disposition Agent Agreement, dated as of July 23, 2009, executed by a duly authorized officer of each of ABCR, ABRCF, AESOP Leasing, AESOP Leasing II, ARAC, BRAC, Lord Securities Corporation, Fiserv Automotive Solutions, Inc. and the Trustee; (xi) the Back-Up Administration Agreement, dated as of July 23, 2009, executed by a duly authorized officer of each of ABCR, ABRCF, AESOP Leasing, AESOP Leasing II, ARAC, BRAC, the Intermediary, Lord Securities Corporation and the Trustee (xii) each Series 2010-6 Letter of Credit, if any, executed by a duly authorized officer of the applicable Series 2010-6 Letter of Credit Provider; and (xiii) each Series 2010-6 Interest Rate Cap, executed by a duly authorized officer of ABRCF and the applicable Interest Rate Cap Counterparty.",documents
"Documents. AlliedSignal and Buyer shall have delivered to Sellers at the Closing such other documents and instruments as shall be reasonably necessary for the assumption by Buyer of the Assumed Liabilities as contemplated by this Agreement. AlliedSignal and Buyer shall have delivered all the certificates, instruments, contracts and other documents specified to be delivered by it hereunder. (g)",documents
"Documents. At Closing, the parties indicated shall simultaneously execute and deliver the following:",documents
Documents. (iv) General Intangibles;,documents
"Documents. All schedules, documents or exhibits referred to in --------- this Agreement are integral parts of this Agreement and are incorporated herein by this reference.",documents
"Documents. Seller will execute, acknowledge (if necessary), and deliver the following documents:",documents
Documents. The Trust has furnished Rodney Square with copies properly certified or authenticated of each of the following:,documents
"Documents. The Employee agrees that any and all Documents made or kept by him shall be and are the sole and exclusive property of the Company. The Employee agrees to execute and deliver to the Company or its affiliates, as the case may be, any and all agreements or instruments of any nature which the Company or its affiliates deem necessary or appropriate to acquire, enhance, protect, perfect, assign, sell or transfer his rights under this Section 7. The Employee also agrees that upon request he will place all Documents in the Company’s possession and will not remove or cause to be removed any Documents or reproductions thereof, except as is necessary and customary to directly further the Business for the benefit of the Company or with the prior consent of the Chairman. Upon the expiration or termination of the employment of the Employee hereunder, all Documents shall remain in the possession or control of the Company and any Documents within the possession or control of the Employee or any of his affiliates shall be promptly returned to the Company at its principal office. The Employee’s covenants under this Section 7 of this Agreement shall survive the expiration or termination of this Agreement.",documents
"Documents. Administrative Agent must have received the following documents, agreements and certificates (together with all exhibits and schedules thereto), each duly executed, in form, substance and amount satisfactory to Administrative Agent and, when applicable, recorded or filed in the appropriate public office:",documents
"Documents. Seller has requested each Employee Leasing Company deliver to Buyer true and complete copies of all Employee Leasing Company Benefit Plans listed in Schedule 5.13(f) hereto, including, without limitation (where applicable): (i) all Employee Leasing Company Benefit Plans as in effect on the date hereof, together with all amendments thereto, including, in the case of any Employee Leasing Company Benefit Plan not set forth in writing, a written description thereof; (ii) all current summary plan descriptions, summaries of material modifications, and material communications; (iii) all current trust agreements, declarations of trust and other documents establishing other funding arrangements (and all amendments thereto and the latest financial statements thereof); (iv) the most recent Internal Revenue Service determination letter obtained with respect to each Employee Leasing Company Benefit Plan intended to be qualified under Section 401(a) of the Code or exempt under Section 501(a) or 501(c)(9) of the Code; (v) the annual report on Internal Revenue Service Form 5500-series or 990 for each of the last three years for each Employee Leasing Company Benefit Plan required to file such form; and (vi) the most recently prepared financial statements for each Employee Leasing Company Benefit Plan for which such statements are required.",documents
"Documents. OMC Transport, Inc. shall promptly email or mail the signed and dated Settlement Agreement, with copy of proof of payment of the penalty, mitigation, and a copy of the Payment Transmittal Forms to the address or email in Paragraph (16) (Notices).",documents
Documents. Lender shall have received the following in number of counterparts and copies as Lender may request:,documents
Documents. Receivable File List of Approved Contract Forms Servicer System of Record,documents
Documents. Complete Addenda so Bidders have access to them at leave five (5) working days prior to bid opening. OWNER will mail out Addenda copies if they are delivered no later than seven (7) working days prior to bid opening.,documents
Documents. Receivable File List of Approved Contract Forms Data Tape,documents
Documents. Receivable File Servicer File,documents
Documents. Receivable File List of Approved Forms,documents
"Documents. At Closing, Seller shall execute and deliver the following instruments of transfer and assignment:",documents
Documents. The following documents (collectively “Contract Documents”) are hereby incorporated into and made part of this Agreement:,documents
Documents. The Administrative Agents shall have received on or before the Effective Date all of the following in form and substance satisfactory to the Requisite Lenders:,documents
"Documents. No negotiable Documents are outstanding with respect to any of the Inventory, except as set forth on Schedule 14 annexed hereto.",documents
"Documents. 11.1 Any and all drawings, standards, guidelines, analytical methods, formulations and other documents provided by Buyer to Supplier for the purpose of manufacturing the delivery item, as well as any documents compiled by Supplier on the basis of specific data of Buyer shall remain the property of Buyer and may not be used by Supplier for any other purposes nor reproduced or disclosed to any third parties. Upon request, they have to be handed over to Buyer without delay, including any and all copies and reproductions. Buyer reserves the industrial property rights in any and all documents handed over to Supplier. Supplier has to consider the inquiry, the order and any work relating thereto as business secret and keep them in confidence accordingly. He shall be liable for any and all damages caused to Buyer on account of any violation of these obligations, unless he proves that he is not to be held responsible for the event causing such liability.",documents
"Documents. VGX has delivered or made available to Inovio correct and complete copies of, to the extent applicable,: (i) each VGX Employee Plan together with all amendments thereto; (ii) the most recent annual actuarial valuations, if any, prepared for each VGX Employee Plan; (iii) the two (2) most recent annual reports (Form Series 5500 and all schedules and financial statements attached thereto), if any, required under ERISA or the Code in connection with each VGX Employee Plan; (iv) if the VGX Employee Plan is funded, the most recent annual and periodic accounting of VGX Employee Plan assets; (v) the most recent summary plan description together with the summary(ies) of material modifications thereto, if any; (vi) all IRS correspondence, including determination, opinion, notification and advisory letters; and (vii) all related agreements, insurance contracts and other agreements by which such VGX Employee Plan is established, operated, administered or funded.",documents
"Documents. With respect to each Company Employee Plan and Employee Agreement, the Company has provided to Parent a current, accurate and complete copy (or, to the extent no such copy exists, or, even if such copy does exist, but it does not reflect the current terms of the Plan, an accurate description) thereof and any amendments thereto and, to the extent applicable: (i) any related trust agreement or other funding instrument; (ii) for the three most recent years (A) Forms 5500 and attached schedules, (B) audited financial statements, if any, (C) nondiscrimination testing results, and (D) actuarial valuation reports, if any; (iii) the most recent summary plan description together with any summary of material modifications thereto, if any, and other written communications (or a description of any oral communications) by the Company or its ERISA Affiliates to the Employees concerning the extent of the benefits provided under a Company Employee Plan or Employee Agreement, including any and all documents related to compliance with COBRA and HIPAA or other applicable laws; (iv) all material written agreements and Contracts relating to each Company Employee Plan; (v) all correspondence to or from any Governmental Entity relating to any Company Employee Plan; and (vi) the most recent IRS determination, opinion, notification and advisor letters issued with respect to each Company Employee Plan, if applicable.",documents
"Documents. Company has provided or made available to Parent correct and complete copies of: (i) all documents embodying each Company Benefit Plan and each Company Employee Agreement required to be disclosed pursuant to Section 2.12(b) above including all amendments thereto and all related trust documents, administrative service agreements, group annuity contracts, group insurance contracts, and policies pertaining to fiduciary liability insurance covering the fiduciaries for each such Company Benefit Plan; (ii) the most recent annual actuarial valuations, if any, prepared for each Company Benefit Plan; (iii) the three most recent annual reports (Form Series 5500 and all schedules and financial statements attached thereto), if any, required under ERISA or the Code in connection with each Company Benefit Plan; (iv) if any Company Benefit Plan is funded, the most recent annual and periodic accounting of Company Benefit Plan assets; (v) the most recent summary plan description together with the",documents
"Documents. All actions to be taken by Parent and Merger Sub in connection with the consummation of the transactions contemplated hereby and all certificates, opinions, instruments, and other documents required to effect the transactions contemplated hereby or to be delivered to the Company will be reasonably satisfactory in form and substance to the Company.",documents
"Documents. Escrow Agent shall be protected in acting upon any written notice, request, waiver, consent, receipt or other paper or document furnished to it, not only as to its due execution and validity and the effectiveness of its provisions, but also as to the truth and accuracy of any information therein contained, which Escrow Agent in good faith believes to be genuine and what it purports to be. Should it be necessary for Escrow Agent to act upon any instructions, directions, documents or instruments issued or signed by or on behalf of any corporation, partnership, fiduciary or individual acting on behalf of a Party hereto, it may be necessary for Escrow Agent to inquire into such corporation’s, partnership’s, fiduciary’s or individual’s authority; provided that Escrow Agent believes in good faith that the authority of such entity or individual is genuine. Escrow Agent shall not be liable to any Party, any beneficiary or other person for refraining from acting upon any instruction setting forth, claiming, containing, objecting to, or related to the transfer or distribution of the Deposit, or any portion thereof, unless such instruction shall have been delivered to Escrow Agent in accordance with Section 26 below and Escrow Agent has been able to satisfy any applicable security procedures as may be required thereunder.",documents
